eventid,year,imonth,extended,country,country_txt,region,region_txt,city,summary,success,suicide,attacktype1,attacktype1_txt,nperps,weaptype1,weaptype1_txt,weapdetail,nkill,nwound
199911120008,1999,11,0,110,Lebanon,10,Middle East & North Africa,Sejoud,"11/12/1999: The Southern Lebanese Army (SLA) foiled at attempt by Hizballah to capture an outpost. There was four injuries, with three SLA fighters were injured, in the attack.",0,0,2,Armed Assault,15,5,Firearms,The types of guns used by the Hizballah fighters is not known.,0,4
199911140007,1999,11,0,45,Colombia,3,South America,Cali,"11/14/1999: A fuel oil bomb exploded outside the El Tiempo printing facility in Cali, Colombia. The bomb was seen delivered in a parcel to a nearby bus stop by an unidentified man, who witnesses said quickly left the scene following the drop; the explosion occurred seconds later. Three people were injured in the attack. The Fuerzas Armadas Revolucionarias de Colombia (FARC) claimed responsibility for the blast. There was also suspicion that the National Liberation Army (NLA) was also involved in the attack.",1,0,3,Bombing/Explosion,1,6,Explosives,The bomb contained approximately 10 lb. of ammonium nitrate fuel.,0,3
199911160001,1999,11,0,45,Colombia,3,South America,Medellin,"11/16/1999: Three Fuerzas Armadas Revolucionarias de Colombia (FARC) members attempted to use gas cylinders as projectiles to bomb the Army 4th Brigade Headquarters in Medellin, Columbia. The attack failed, resulting in the explosion of the vehicle used to transport the cylinders. At least six people were wounded in the incident.",0,0,3,Bombing/Explosion,3,6,Explosives,The attackers utilized two or three gas cylinders with approximately 45kg of dynamite attached to the canisters.,0,6
199911180001,1999,11,0,92,India,6,South Asia,Loto,"11/18/1999: 200 suspected members of the Maoist Communist Center opened fire on the sleeping family of a rival group, Maoist People's War Group (PWG), and then beheaded the bodies in Loto, Palamu District, Jharkhand State, India. Twelve people died in the attack.",1,0,2,Armed Assault,200,9,Melee,The victims were shot then beheaded.,12,0
199912090002,1999,12,0,167,Russia,9,Eastern Europe,Grozny,"12/09/1999:  Rizvan Chitigov exploded a tank containing Chlorine/Ammonia near Russian troops in Grozny, Chechnya.  No injuries were reported in the incident.",0,0,8,Unarmed Assault,1,2,Chemical,Chlorine/Ammonia,0,0
199912240001,1999,12,0,97,Israel,10,Middle East & North Africa,Netanya,"12/24/1999: An attack was averted after a local businessman notified police about a pipe bomb in the central bus station in Netanya, Israel. Police destroyed the bomb before the attack could be carried out. Police suspect the unknown individual that planted that bomb was disguised as an ultra-Orthodox bearded Jew wearing a skullcap. No further information was provided.",1,0,3,Bombing/Explosion,1,6,Explosives,The pipe bomb contained almost 1 kg of explosives mixed with nails.,0,0
199912240003,1999,12,0,6,Algeria,10,Middle East & North Africa,Khemis Miliana,"12/24/1999: Islamic rebels shot and burned to death at least 28 civilians after setting up a bogus roadblock east of Khemis Miliana, Algeria. Ten were also injured in the attack. The survivors reported that the attack was carried out by about 20 gunmen from the Armed Islamic Group (GIA).",1,0,2,Armed Assault,20,5,Firearms,"The militants fired on the cars with Kalashnikov assault rifles, set the vehicles on fire and pushed the minibus into a ravine.",28,10
199912250001,1999,12,0,209,Turkey,10,Middle East & North Africa,Istanbul,"12/25/1999: A pipe-type concussion bomb exploded at the Kanal D television building in the Mecidiyekoy quarter in Istanbul, Turkey. There were no casualties reported. An unidentified individual telephoned Kanal D after the attack to claim responsibility for the incident on behalf of a fundamentalist terrorist organization. The executive editor of Channel-D, Tuncay Ozkan, said the attack came in response to an announcement by the channel that it would no longer report on any ""terrorist"" attacks. The anonymous caller reminded Channel-D of its pledge not to report on any terrorist attacks and said, ""Now, let's see whether you report this attack on you."" A person said to be one of the two perpetrators, Ali Acar, was caught in Besiktas and reported to be a member of the illegal organization Great East Islamic Raiders�Front (IBDA-C) - Islami Buyuk.",1,0,3,Bombing/Explosion,2,6,Explosives,Authorities reported a pipe-type concussion bomb was used in the attack.,0,0
199912290002,1999,12,0,167,Russia,9,Eastern Europe,Grozny,"12/29/1999:  Rizvan Chitigov exploded a tank containing Chlorine/Ammonia near Russian troops in Grozny, Chechnya.  No injuries were reported in the incident.",0,0,8,Unarmed Assault,1,2,Chemical,Chlorine/Ammonia,0,0
200001020002,2000,1,1,6,Algeria,10,Middle East & North Africa,El Omaria,"01/02/2000: Five members of a family were killed and one girl kidnapped after a group of approximately 10 unknown attackers exploded two bombs outside their apartment in El Ameria, Algeria. The man, wife, son, and grandmother were stabbed to death, and another son was burnt to death.",1,0,2,Armed Assault,10,9,Melee,The members of the family were stabbed to death and one boy was burnt in the house,5,0
200001040005,2000,1,1,45,Colombia,3,South America,Bogota,"01/04/2000: The International Committee of the Red Cross (ICRC) headquarters in Bogota, Colombia was attacked and forty people were taken hostage. The 100 unidentified perpetrators demanded that the government and the ICRC find them new homes. The hostage-takers had left their homes during the Colombian government's war with local rebel groups. There is no information on what happened to the hostages, but the ICRC suspended operations in the country following this attack.",1,0,7,Facility/Infrastructure Attack,100,9,Melee,Sticks were used in this attack.,0,0
200001110004,2000,1,0,101,Japan,4,East Asia,Tokaimura,"1/4/2000: A crude explosive device was found in a bag near the uranium processing plant belonging to JCO Co in Taikaimura, Japan.  The plant was the site of Japan's worst nuclear accident.  The timer on the device was not turned on so the device did not explode.  There was also a notebook in the bag with the name of the perpetrator on it.  Tatsufumi Oshiba was arrested for the offence.  He admitted to leaving the device as well as being responsible for other incidents in the weeks leading up to the failed Taikaimura attempt.  He said he was angry at JCO Co for a nuclear accident that had occurred in the area.",0,0,3,Bombing/Explosion,1,6,Explosives,"The bomb was made from aluminum cans, a steel pipe and a can of chloroethylene",0,0
200001170002,2000,1,0,45,Colombia,3,South America,Anapoima,01/17/2000: A car bomb exploded outside the National Police club in Anapoima. One civilian was injured and significant damage was caused to surrounding buildings. The perpetrators of this attack were unknown.,1,0,3,Bombing/Explosion,2,6,Explosives,A car bomb was parked in front of the club,0,1
200002020002,2000,2,0,209,Turkey,10,Middle East & North Africa,Isparta,"2/2/2000: A bomb was found attached to the tire of a car belonging to Metin Alp, the Director General of Isparta Security, in Isparta, Turkey.  A police guard had heard sounds coming from the police station garage and had seen a man running away.  Police discovered the bomb and detonated it.  The assailant remained unidentified.",0,0,3,Bombing/Explosion,1,6,Explosives,A bomb attached to the tire of a car,0,0
200002090002,2000,2,0,130,Mexico,1,North America,Tijuana,"2/9/2000: At least four unidentified gunmen shot and killed Rodolfo Gallardo Hernandez, his spouse Marta Delgado, and his son Rodolfo Gallardo Delgado in Tijuana, Baja California, Mexico.  Rodolfo Gallardo Hernandez was a prominent lawyer in Tijuana, a political figure, and the former head of two  bar associations.  The victims were shot outside of their home; the assailants fired a minimum of 50 shots and used three different caliber weapons.  The personal security guard for the Canadian consul and a neighbor of the victims, Fernando Alcala, was also shot and killed in the attack.  The motive behind the attack is unclear.",1,0,2,Armed Assault,4,5,Firearms,"Three different caliber weapons were used, including a Kalashnikov rifle",4,0
200002180003,2000,2,1,45,Colombia,3,South America,Mitu,"02/18/2000: About 100 members of the Fuerzas Armadas Revolucionarias de Colombia (FARC) attacked the city of Mitu, Colombia, with exploding gas tanks. The FARC focused its attack on the police station, which was operating in the former governor's house. Two people were injured in the attack.",1,0,3,Bombing/Explosion,100,6,Explosives,"The FARC used 100-pound and 20-pound propane gas tanks mortars, launched with a lighted fuse system.",0,2
200002180004,2000,2,0,92,India,6,South Asia,Tarigonda,"02/18/2000: Eight people were killed and one injured in an attack by the People's War Group on a police outpost in Tarakunda, India.",1,0,2,Armed Assault,30,6,Explosives,Automatic firearms and home-made bombs were used during the attack.,8,0
200002180007,2000,2,1,6,Algeria,10,Middle East & North Africa,Unknown,"02/18/2000: Approximately 30 armed Islamic militants killed a family of six and kidnapped an additional woman in the Relizane Province, Algeria.",1,0,2,Armed Assault,30,5,Firearms,"According to the reports, the attackers were armed with guns, then slit the victims' throats, thereby implying the use of knives or other sharp weapons.",6,0
200002200013,2000,2,1,45,Colombia,3,South America,El Salado,"2/16/2000: 200 members of an ultra-right wing death squad raided and occupied the village of El Salado in Colombia from February 16, 2000 through to Feb 19, 2000.  The assailants danced and drank while they tortured and beheaded at least 28 villagers.  Most of the villagers were killed on a table set up on a basketball court but at least one was killed in the village church.  The assailants were searching for suspected communist sympathizers.",1,0,9,Unknown,200,13,Unknown,"The victims were tortured and beheaded, but no mention of specific weapons were made",28,0
200004010001,2000,4,0,93,Indonesia,5,Southeast Asia,Lhokseumawe,"04/01/2000: Two members of the Free Aceh Movement (GAM) attacked a plane in Lhokseumawe, Aceh Province, Indonesia. The plane was operated by PT Pelita Air Service, and two employees of Exxon-Mobil were wounded. The perpetrators used automatic weapons. A GAM spokesman stated that security forces guarding the airfield were the target, not the Exxon employees.",1,0,2,Armed Assault,2,5,Firearms,Police believe either AK-47s or M-16s were used.,0,2
200004010006,2000,4,0,6,Algeria,10,Middle East & North Africa,Bir El Ater,"04/01/2000: Six unidentified perpetrators attacked a police station in Bir el Atter, Algeria. Two of the attackers were killed, but the attack caused no casualties among the police.",1,0,2,Armed Assault,6,6,Explosives,AK-47s and homemade bombs were recovered from the bodies of the perpetrators,2,0
200004020002,2000,4,0,141,Nepal,6,South Asia,Kathmandu,"4/2/2000:  Three suspected Maoists rebels threw three petrol bombs at a store in Kathmandu, Nepal.  No one was injured in the attack and the store suffered only minor damage.  The store owner, Arun Jalan, stated that he had been receiving demands for ""donations"" for several weeks before the attack.  One of the attackers was caught after fleeing the shop.",1,0,3,Bombing/Explosion,3,6,Explosives,Two petrol bombs and one gelatin bomb,0,0
