x,y,region,nkill,success,attacktype1_txt,country_txt,city,summary
0.8070870844690626,2.4661908248680873,3,29,1,Hostage Taking (Kidnapping),Colombia,Granada,"12/6/2000: At least 100 members of Revolutionary Armed Forces of Colombia (FARC) attacked the town of Granada in western Colombia.  At least 29 people were killed in the attack and 15 were injured.  The assailants set off explosives, including a car bomb, and demolished numerous buildings.  They also took 15 journalists hostage but released them the next day.  Witnesses report that the assailants had orders to kill police officers.  Specific motive is unknown, but witnesses state that it appeared the attack was motivated by the presence of United Self Defense Units of Colombia (AUC) in the town.  FARC and AUC are engaged in a battle over territory."
-0.6841612376776859,1.7200654332686385,3,0,1,Bombing/Explosion,Chile,Santiago,"12/07/2000: Five unidentified perpetrators firebombed the Chilean Public Prosecutor's office in Santiago, Chile, causing slight damage but no casualties."
-0.5422932158509055,1.710522452401326,3,2,0,Hostage Taking (Kidnapping),Colombia,Bogota,"12/15/2000: Three members of the United Self Defense Units of Colombia (AUC) attacked Wilson Borja, president of the Federation of State Workers, as he was leaving a parking lot in Bogota, Colombia.  The assailants, armed with automatic assault rifles, shot and wounded Borja, his driver, and his bodyguard.  A female vendor and another man were killed in the shooting; authorities suspect that the dead man may have been one of the attackers.  A few days later, a commander with AUC took responsibility for the attack, claiming that it was an abduction attempt, not an assassination attempt."
-0.32723159706555016,1.7387819918106546,2,2,1,Armed Assault,St. Lucia,Castries,"12/31/2001: Five assailants attacked worshippers in the Basilica of the Immaculate Conception in Castries, Castries Quarter, St. Lucia.  The five men attacked while 400 people were in attendance during Holy Communion; they began dousing people in gasoline, setting them on fire, and hacking at them with machetes.  The assailants also set fire to the altar and to a priest.  Two people were killed, including a nun, and at least 12 were hospitalized.  Two men were taken into custody; they stated that they were Rastafarians and claimed that they had been sent by God to cleanse the Catholic church of corruption."
0.399842261329135,1.9309369721452265,3,28,1,Armed Assault,Colombia,Chengue,"01/17/2001: Fifty members of the United Self-defense Forces of Colombia (AUC - Las Autodefensas Unidas de Colombia)  attacked a village in Chengue, Colombia. Estimates are that between 24 and 28 were killed with machetes, stones and sledgehammers."
-0.5015430842595651,1.657796735782851,3,4,1,Unknown,Colombia,Cucuta district,"1/9/2001: Approximately 15 assailants killed four people in Cucuta, Norte de Santander, Colombia.  No group has claimed responsibility for the attack; however, authorities attribute the attack to members of the United Self Defense Units of Colombia (AUC)."
-0.12042447562294058,3.043206369154212,11,10,1,Armed Assault,Kenya,Kilitipe,"1/11/2001: Approximately 200 armed militia members dressed in Ethiopian military uniforms killed ten people in Kilitipe, Moyale district, Eastern province, Kenya.  Eight of the victims were police officers and two were civilians.  The assailants also abducted one police officer; he was held for 16 days before being released in Ethiopia.  He reported that the assailants had mistaken the victims for members of an Ethiopian rebel organization, the Oromo Liberation Front."
-0.4794477264951043,1.844622916531896,3,4,1,Armed Assault,Colombia,San Juan de Cesar,"1/13/2001: At least 40 suspected members of United Self Defense Units of Colombia (AUC) stormed the hamlet of Corral de Piedra outside of San Juan del Cesar, Guajira, Colombia.  The assailants proceeded to pull at least four people from their houses before shooting them.  No group has claimed responsibility for the attack."
-0.46831788887743997,1.8470988105492483,3,3,1,Armed Assault,Colombia,Valledupar,"1/13/2001: At least 40 suspected members of United Self Defense Units of Colombia (AUC) stormed a house in a poor neighborhood outside of Valledupar, Cesar, Colombia.  The assailants proceeded to kill three people in the house and injure another two.  Before leaving the area, the attackers threw a grenade into local grocery store, damaging it and a nearby house and car.  No group has claimed responsibility for the attack."
-0.2558117192865931,1.6995371394221332,3,10,1,Armed Assault,Colombia,Cajibio district,"1/15/2001: Twenty suspected members of the United Self Defense Units of Colombia (AUC) clad in military uniforms stopped a bus in a village outside of Popayan, Cauca, Colombia.  The gunmen forced the passengers off the bus, killed ten of them and wounded the driver.  The remaining passengers fled."
-0.6218391508868913,1.5591991738791335,3,1,1,Assassination,Colombia,Jurado,"1/18/2001: Henry Perea Torres, the mayor of Jurado, was dragged out of his office by gunmen in Jurado, Choco, Colombia.  The two assailants brought him outside then shot him twice in the head.  Authorities believe that the attack was perpetrated by members of Revolutionary Armed Forces of Colombia (FARC).  Torres had canvassed for the return of Jurado residents following a FARC occupation in 1999."
-0.6344086455096941,1.5601957962354405,3,0,1,Bombing/Explosion,Argentina,Buenos Aires,"1/20/2001: Two unidentified assailants on a motorcycle threw an improvised explosive device at a mosque in Floresta, a neighborhood west of Buenos Aires, Argentina.  The device rebounded off the Islamic library, damaging the windows and gates of the building.  A police officer patrolling the area was also injured in the explosion.  The officer fired several shots at the fleeing assailants but it is unknown whether the assailants were injured.  No group has claimed responsibility for the attack."
-0.6183038936445776,1.5890913627989809,8,1,1,Armed Assault,Norway,Holmlia,"1/26/2001: Benjamin Hermansen, a teenager with both Guanaian and Norwegian parentage, was stabbed and killed in Oslo's suburb of Holmlia, Norway. Five people were arrested in Norway in connection to the killing; all five were part of a neo-Nazi group called the Bootboys.  A sixth person was detained in Denmark.  Hermansen had been outspoken in fighting racism."
-0.6581079777501604,1.5587165245743955,4,0,1,Bombing/Explosion,Hong Kong,Tuen Mun,"1/28/2001: An HKT Pacific Century CyberWorks public pay-phone exploded at the junction of Tin King and Ming Kum roads, Tuen Mun, New Territories, Hong Kong.  Upon investigation, authorities determined that the blast was caused by small explosives.  Two men were taken into custody in connection with the Tuen Mun explosion, as well as two other phone booth explosions.  The motive behind the incident is unclear."
-0.6545727205078467,1.5886087134942428,11,0,1,Bombing/Explosion,Zimbabwe,Harare,"1/28/2001: The printing press of the Daily News, Zimbabwe's only independent daily newspaper, was attacked in Harare, Zimbabwe.  Six men forced their way into the printing press, setting off a series of explosions that destroyed several printing presses and damaged the warehouse; however, no one was injured in the explosions.  The Daily News accused the government of being involved in the attack."
-0.6589917920607389,1.551243477344434,3,0,0,Hijacking,Colombia,San Vicente district,01/30/2001: A hijacker briefly took control of a plane which took off from San Vicente in Colombia. He held the pilot at gunpoint but was disarmed shortly after by a passenger. He was believed to be a dissenter of the Fuerzas Armadas Revolucionarias de Colombia (FARC).
-0.6581079777501604,1.5587165245743955,8,0,1,Bombing/Explosion,Spain,Madrid,"02/12/2001: Suspected members of Euskadi ta Askatasuna (ETA) exploded two car bombs in a northern district of Madrid, Spain. The first bomb fully exploded while only the detonator exploded in the second device. Although the bombs caused damage to the surrounding area, no one was injured in the attack. Spanish counter-terrorist officials believed that the target of the attack may have been Magistrate Eliseo Fernandez Centeno. No group claimed responsibility for the attack."
-0.12330590645631957,1.7024643589973922,11,13,1,Armed Assault,Senegal,Bona,"2/16/2001: Approximately 20 suspected members of the Movement of Democratic Forces of Casamance attacked travelers on a highway near Bonna, Casamance, Senegal.  The assailants stopped six trucks and several other vehicles, then robbed and executed the drivers and passengers.  13 civilians were killed and two more were wounded in the incident."
-0.6572241634395823,1.5661895718043568,8,0,1,Bombing/Explosion,Spain,Zumarraga,"02/22/2001: Three armed attackers raided the youth living facility in the town of Zumarraga, Spain. The youth center did not have any residents as yet. The attackers tied up the guards in their respective cars and placed two bombs with timing devices in structures belonging to the center. The bombs exploded causing major damage to the structure. Police arrested 10 people in connection to the attack, believing that at least one had connections to Euskadi ta Askatasuna (ETA). No group claimed responsibility for the attack."
-0.6528050918866896,1.6035548079541666,3,0,1,Hostage Taking (Kidnapping),Colombia,Bogota district,"2/22/2001: At least eight unidentified assailants kidnapped Chikao Muramatsu, vice president of a joint venture of the auto parts maker Yazaki Ciemel, as he was driving on a highway on the outskirts of Bogota, Distrito Capital, Colombia.  The kidnappers, dressed as police officers, flagged down Muramatsu's car, took custody of Muramatsu and his driver, and sped off with them.  The driver was later released.  The assailants handed Muramatsu over to the Revolutionary Armed Forces of Colombia (FARC), who began negotiations for his release three weeks following the abduction."
-0.651037463265533,1.61850090241409,11,0,1,Hostage Taking (Kidnapping),Uganda,Kitgum,"2/24/2001: Approximately ten members of the Lord's Resistance Army (LRA) attacked the town of Kitgujm, Northern Uganda district, Uganda.  The assailants stole valuables from private houses, then abducted seven children.  The LRA rebels took five children from the residence of the Anglican Bishop of Kitgum diocese and another two children from a neighboring house; they also tried but failed to abduct three adults.  The LRA often uses abduction as a recruitment tactic."
