eventid,year,imonth,iday,extended,country,country_txt,region,region_txt,city,latitude,longitude,summary,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,target1,natlty1,natlty1_txt,nperps,weaptype1,weaptype1_txt,weapdetail,nkill,nwound
200006080014,2000,6,8,0,101,Japan,4,East Asia,Tokyo,35.689125,139.747742,06/08/2000:  Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese Agency of Natural Resources and Energy.  No injuries were reported in the incident.,0,0,8,Unarmed Assault,2,Government (General),Japanese Agency of Natural Resources and Energy,101,Japan,1,3,Radiological,Monazite,0,0
200006080015,2000,6,8,0,101,Japan,4,East Asia,Tokyo,35.689125,139.747742,06/08/2000:  Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese Home Affairs Ministry.  No injuries were reported in the incident.,0,0,8,Unarmed Assault,2,Government (General),Japanese Home Affairs Ministry,101,Japan,1,3,Radiological,Monazite,0,0
200006080016,2000,6,8,0,101,Japan,4,East Asia,Tokyo,35.689125,139.747742,06/08/2000: Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese Public Security Investigation Agency.  No injuries were reported in the incident.,0,0,8,Unarmed Assault,2,Government (General),Japanese Public Security Investigation Agency,101,Japan,1,3,Radiological,Monazite,0,0
200006080017,2000,6,8,0,101,Japan,4,East Asia,Tokyo,35.689125,139.747742,"06/08/2000:  Tsugio Uchinishi sent envelopes stuffed with monazite to the Office of Japanese Prime Minister, Mr. Yoshiro Mori.  No injuries were reported in the incident.",0,0,8,Unarmed Assault,2,Government (General),"Office of Japanese Prime Minister, Mr. Yoshiro Mori",101,Japan,1,3,Radiological,Monazite,0,0
200006100001,2000,6,10,0,183,South Africa,11,Sub-Saharan Africa,Sea Point,-33.941849,18.41964,"06/10/2000: At least two people were slightly injured when a car bomb exploded outside the New York Bagel delicatessen in the popular tourist destination of Sea Point, a suburb of Cape Town, South Africa. The blast left the car a mangled wreck and the windows of the restaurant shattered. Police suspected that the militant Muslim vigilante group People Against Gangsterism and Drugs (PAGAD) was responsible for the incident.",1,0,3,Bombing/Explosion,1,Business,A New York Bagel Delicatessen in Sea Point,183,South Africa,3,6,Explosives,The device was only described as a car loaded with explosive.,0,2
200006210002,2000,6,21,0,603,United Kingdom,8,Western Europe,Londonderry,55.011562,-7.312045,"06/21/2000: A Catholic man was attacked by eight masked men in Londonderry, Belfast in Northern Ireland. The attackers broke his arms and legs with iron bars. Although the assailants were unknown, the attack occurred after Protestant militants threatened to end a ceasefire.",1,0,8,Unarmed Assault,14,Private Citizens & Property,Catholic man,233,Northern Ireland,8,9,Melee,The attackers used iron bars.,0,1
200006230005,2000,5,25,0,45,Colombia,3,South America,Bogota,4.667128,-74.106056,"5/25/2000: Jineth Bedoya, a reporter for El Espectador, was abducted from Modelo National Prison in Bogota, Colombia, while trying to conduct an interview with an inmate.  Bedoya had been receiving threats from a group of inmates linked to right-wing paramilitary forces.  While trying to meet with one for an interview, she was abducted, bound and drugged, and driven to a city several hours away.  She was beaten, raped, and tortured by four male assailants who accused her of sympathizing with guerrillas.  The assailants told her that she and four other journalists were on a death list.  They released her later that same evening near the city of Villavicencio.",1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,"Jineth Bedoya, a journalist from the newspaper El Espectador",45,Colombia,4,5,Firearms,"The victim was beaten, raped and tortured - other than a pistol, there is no other mention of specific weapons",0,1
200008070003,2000,8,7,0,185,Spain,8,Western Europe,Bilbao,43.258434,-2.921819,"08/07/2000: Four Euskadi ta Askatasuna (ETA) separatists were killed when the vehicle in which they were traveling and transporting arms/explosives in blew up in Bilbao, Spain. It is still unclear whether the car was a car-bomb being driven to its target or whether the ETA members were simply moving material elsewhere.",0,0,3,Bombing/Explosion,20,Unknown,Unknown,185,Spain,4,6,Explosives,"Three pistols were found in the wreckage, and 30 kilos of explosives were exploded in the car.",4,0
200008070005,2000,8,7,0,69,France,8,Western Europe,L'Ile Rousse,42.63651,8.937046,"8/7/2000: Five unidentified assailants opened fire in a targeted attack on Le Piscine bar in L'Ile-Rousse, upper Corsica, France.  Jean-Michel Rossi and his bodyguard, Jean-Claude Fratacci, were shot dead in the attack and a bartender was injured.  Rossi was former member of Corsica's nationalist Cuncolta Naziunalista party and the right hand of it's leader, Francois Santoni.  Rossi and Santoni had just published a book that denounced the party.  Authorities are not certain whether the attack was politically motivated or instigated by the criminal underworld.",1,0,1,Assassination,14,Private Citizens & Property,"Jean-Michel Rossi and his bodyguard, Jean-Claude Fratacci, as well as a bartender",69,France,5,5,Firearms,Machine guns,2,1
200008130010,2000,8,13,0,185,Spain,8,Western Europe,Aretxabaleta,43.036248,-2.504542,"8/13/2000: Two youth smashed the windows of a bank, poured petrol inside, and lit it on fire in Aretxabaleta, Guipuzcoa province, in Basque country.  No one was injured in the attack.  The youth were close to the group Basque Fatherland and Freedom (ETA).  The motive is not known.",1,0,7,Facility/Infrastructure Attack,1,Business,A bank in Aretxabaleta,185,Spain,2,8,Incendiary,"The windows were broken, petrol was poured around and lit on fire",0,0
200008160002,2000,8,11,1,213,Uganda,11,Sub-Saharan Africa,Kasese,0.169899,30.078078,"8/11/2000: Approximately 40 members of the Allied Democratic Forces (ADF) broke into a health center in Kaseta parish, Kabwoya sub-county, western Hoima district, Uganda.  The rebels shot and killed a nurse and an army veteran and kidnapped 25 civilians.  The assailants also stole the drugs that were in the health center, as well as any items of value belonging to the civilians.  As of August 16th, 2000, at least ten abductees had been killed by beheading, and at least one abductee had escaped.  The ADF has been fighting against the government.",1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,"25 civilians in a health center, a nurse, and an army veteran",213,Uganda,40,5,Firearms,The assailants shot a nurse and veteran with guns; they later beheaded 10 abductees with machetes,10,1
200008170003,2000,8,17,0,73,Gambia,11,Sub-Saharan Africa,Banjul,13.453056,-16.5775,08/17/2000: A group of unknown perpetrators committed an arson attack on Radio One FM in Gambia during which its proprietor George Christensen and his night watchman sustained severe injuries.,1,0,7,Facility/Infrastructure Attack,10,Journalists & Media,Radio 1 FM in Gambia,73,Gambia,10,8,Incendiary,The men who attacked the station sprayed tear gas on the proprietor and a staff member who suffered serious injuries. Later they set fires inside Radio One's facilities.,0,2
200009010001,2000,9,1,0,213,Uganda,11,Sub-Saharan Africa,Kitgum district,3.288485,32.87895,"09/01/2000: On the night of September 1, 2000, elements from the Lord's Resistance Army (LRA) attacked a discotheque in Kitgum District, Northern Uganda. Eight civilians in the discotheque were killed, and more than six injured. A Brigade Commander with the Uganda People's Defence Forces confirmed that five persons from the LRA were the perpetrators. There was no indication of any arrests made.",1,0,9,Unknown,1,Business,Civilians at a discotheque in Kitgum District,213,Uganda,6,13,Unknown,Unknown weapons were used.,8,6
200009040001,2000,9,4,0,45,Colombia,3,South America,Barrancabermeja,7.060051,-73.853115,"09/04/2000: Between 0300 and 0100 of September 4, 2000, 70kg of explosives in a box, dropped off by a van, heavily damaged the National Customs and Tax Directorate (DIAN) building in Barrancabermeja's commercial district. The building was located on the corner of Carrera (Route) 8D and Sixth Street. Four Policemen, two security guards, one soldier, and a civilian were injured. The building was reported as ""blown up"" and destroyed several nearby shops. The National Police blamed the incident on the National Liberation Army (NLA) group.",1,0,3,Bombing/Explosion,2,Government (General),The National Customs and Tax Directorate office in Barrancabermeja,45,Colombia,2,6,Explosives,"The weapon was an explosive reported to be ""R1,"" packed into a box and weighing 70kg.  It was unclear whether R1 refers to the name of an explosive or the ""R1"" classification of explosives.  A material with a R1 classification is deemed explosive when dry",0,7
200009040015,2000,9,4,0,78,Greece,8,Western Europe,Athens,37.99749,23.762728,"09/04/2000: Two perpetrators on a motorcycle threw three gasoline bombs at a police station in Papagou, about three miles northeast of central Athens. There were no injuries, but a police car parked outside was damaged by the bombs. No arrests were made, but the Black Star group on September 6, 2000 claimed responsibility for the incident by calling into an Athens newspaper and radio station.",1,0,3,Bombing/Explosion,3,Police,Police station in Papagou,78,Greece,2,8,Incendiary,Gasoline bombs were used.,0,0
200009070003,2000,9,7,0,45,Colombia,3,South America,Buenaventura,3.88182,-77.07042,"09/07/2000: In the early morning hours of September 7, 2000, seven people were killed as they were participating in a religious ceremony in a private home in Palmas District, Area 12, Buenaventura, Colombia. Two individuals were arrested, and confiscated automatic weapons, ammunition, bullet-proof vests, and various documents. Reports indicated there were five gunmen that arrived in a white pickup truck. The Mayor of Buenaventura accused paramilitary groups, including the United SElf-Defense Groups of Colombia (AUC) as perpetrators.",1,0,2,Armed Assault,14,Private Citizens & Property,"Family and relatives of Benjamin Angulo, and the Garcia Aramburo family",45,Colombia,5,5,Firearms,"Bullet casings were found at the scene of the incident, indicating that a number of shots were fired.",7,0
200009120003,2000,9,12,0,603,United Kingdom,8,Western Europe,Belfast,54.607712,-5.95621,"09/12/2000: At about 08:30 pm, a device was thrown into a popular bar in the Shankill area of Belfast. Four people were inside the bar at the time when a car drove up to the bar, and one man got out and threw the device. No one was injured, but no was arrested over the incident. There was minor damage to the bar. The establishment, Rex bar, was a leading Loyalist (pro-British) bar that was popular with the Ulster Volunteer Force, one of the groups involved in a bloody feud in the Shankill area of Belfast during this time.",1,0,3,Bombing/Explosion,1,Business,"Rex bar in Shankill area, Belfast",233,Northern Ireland,1,6,Explosives,An unknown kind of explosive device was planted.,0,0
200009220003,2000,9,21,0,185,Spain,8,Western Europe,Barakaldo,43.297222,-2.991667,"9/21/2000: A petrol bomb was thrown at a Citroen car dealership in Barakaldo, Basque Country, Spain.  Authorities extinguished the fire before any of the vehicles were damaged.  They later arrested a 22-year-old male who was seen going into a bar following the attack.  The motive behind the attack is unknown.",1,0,3,Bombing/Explosion,1,Business,A Citroen car dealership in Barakaldo,185,Spain,1,8,Incendiary,A petrol bomb,0,0
200010290003,2000,10,29,0,159,Peru,3,South America,Mazocruz,-16.741855,-69.716499,"10/29/2000: 51 soldiers led by Lieutenant Colonel Ollanta Humala Tasso took brief control of the Toquepala copper mine and the mining town of Masocruz, Tacna province, Peru.  They fled with four hostages, including three mine workers and General Oscar Bardales, and took several vehicles belonging to the mine.  They later released the three mine workers and returned the vehicles the next day.  The army captured the renegade soldiers the next day, although eight remained at large, including the leader.  The soldiers who revolted questioned the legitimacy of the President Alberto Fujimori and his former intelligence chief Vladimiro Montesinos.  They stated that the President had not been elected by the people.",1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Mine workers at Toquepala copper mine,159,Peru,51,13,Unknown,No mention of specific weapons was made,0,0
200011020008,2000,11,2,0,67,Fiji,12,Australasia & Oceania,Suva,-18.1416,178.4419,"11/2/2000: Approximately 40 members of the rebel Counter Revolutionary Warfare unit who were loyal to the coup leader George Speight seized control of the main military barracks in Suva, on Viti Levu island, Central Division, Fiji.  At least five soldiers were taken hostage in the mutiny but were later released.  Army troops loyal to the legitimate Prime Minister stormed the barracks and, after an eight hour gun battle, regained control of it.  Five rebel soldiers were killed, as were at least two regular soldiers. At least another ten soldiers were injured, as were eight civilians.  11 rebels were captured and as many as 15 escaped.",1,0,6,Hostage Taking (Kidnapping),4,Military,Soldiers in the vicinity of the main barracks in Suva,67,Fiji,40,5,Firearms,Gunfire and explosions were heard,7,17
